,name,label
297,1_152,16
298,1_153,14
299,1_154,15
300,1_155,15
301,1_156,15
302,1_157,14
303,1_158,13
304,2_0,3
305,2_1,4
306,2_2,2
307,2_3,4
308,2_4,1
309,2_5,4
310,2_6,1
311,2_7,4
312,2_8,1
313,2_9,4
314,2_10,1
315,2_11,4
316,2_12,1
317,2_13,4
318,2_14,1
319,2_15,4
320,2_16,1
321,2_17,4
322,2_18,1
323,2_19,4
324,2_20,1
325,2_21,4
326,2_22,1
327,2_23,4
328,2_24,1
329,2_25,4
330,2_26,1
331,2_27,4
332,2_28,1
333,2_29,4
334,2_30,1
335,2_31,4
336,2_32,1
337,2_33,4
338,2_34,0
339,2_35,4
340,2_36,4
341,2_37,4
342,2_38,4
343,2_39,4
344,2_40,4
345,2_41,4
346,2_42,4
347,2_43,4
348,2_44,4
349,2_45,4
350,2_46,4
351,2_47,4
352,2_48,4
353,2_49,4
354,2_50,8
355,2_51,5
356,2_52,6
357,2_53,6
358,2_54,7
359,2_55,10
360,2_56,9
361,2_57,9
362,2_58,9
363,2_59,9
364,2_60,9
365,2_61,12
366,2_62,11
367,2_63,11
368,2_64,11
369,2_65,11
370,2_66,11
371,2_67,11
372,2_68,12
373,2_69,11
374,2_70,11
375,2_71,11
376,2_72,11
377,2_73,11
378,2_74,11
379,2_75,12
380,2_76,11
381,2_77,11
382,2_78,11
383,2_79,11
384,2_80,11
385,2_81,11
386,2_82,12
387,2_83,11
388,2_84,11
389,2_85,11
390,2_86,11
391,2_87,11
392,2_88,11
393,2_89,12
394,2_90,11
395,2_91,11
396,2_92,11
397,2_93,11
398,2_94,11
399,2_95,11
400,2_96,12
401,2_97,11
402,2_98,11
403,2_99,11
404,2_100,11
405,2_101,11
406,2_102,11
407,2_103,12
408,2_104,11
409,2_105,11
410,2_106,11
411,2_107,11
412,2_108,11
413,2_109,11
414,2_110,12
415,2_111,11
416,2_112,11
417,2_113,11
418,2_114,11
419,2_115,11
420,2_116,11
421,2_117,12
422,2_118,11
423,2_119,11
424,2_120,11
425,2_121,11
426,2_122,11
427,2_123,11
428,2_124,12
429,2_125,11
430,2_126,11
431,2_127,11
432,2_128,11
433,2_129,11
434,2_130,11
435,2_131,12
436,2_132,11
437,2_133,11
438,2_134,11
439,2_135,11
440,2_136,11
441,2_137,11
442,2_138,12
443,2_139,11
444,2_140,11
445,2_141,11
446,2_142,11
447,2_143,11
448,2_144,11
449,2_145,12
450,2_146,11
451,2_147,11
452,2_148,11
453,2_149,11
454,2_150,11
455,2_151,11
456,2_152,12
457,2_153,11
458,2_154,11
459,2_155,11
460,2_156,11
461,2_157,11
462,2_158,11
463,2_159,12
464,2_160,11
465,2_161,11
466,2_162,11
467,2_163,11
468,2_164,11
469,2_165,11
470,2_166,16
471,2_167,14
472,2_168,15
473,2_169,15
474,2_170,15
475,2_171,14
476,2_172,13
477,3_0,3
478,3_1,4
479,3_2,2
480,3_3,4
481,3_4,1
482,3_5,4
483,3_6,0
484,3_7,4
485,3_8,0
486,3_9,4
487,3_10,0
488,3_11,4
489,3_12,0
490,3_13,4
491,3_14,0
492,3_15,4
493,3_16,0
494,3_17,4
495,3_18,0
496,3_19,4
497,3_20,0
498,3_21,4
499,3_22,0
500,3_23,4
501,3_24,0
502,3_25,4
503,3_26,0
504,3_27,4
505,3_28,0
506,3_29,4
507,3_30,0
508,3_31,4
509,3_32,0
510,3_33,4
511,3_34,0
512,3_35,4
513,3_36,4
514,3_37,4
515,3_38,4
516,3_39,4
517,3_40,4
518,3_41,4
519,3_42,4
520,3_43,4
521,3_44,4
522,3_45,4
523,3_46,4
524,3_47,4
525,3_48,4
526,3_49,4
527,3_50,8
528,3_51,5
529,3_52,6
530,3_53,6
531,3_54,7
532,3_55,10
533,3_56,9
534,3_57,9
535,3_58,9
536,3_59,9
537,3_60,9
538,3_61,12
539,3_62,11
540,3_63,11
541,3_64,11
542,3_65,11
543,3_66,11
544,3_67,11
545,3_68,16
546,3_69,14
547,3_70,15
548,3_71,15
549,3_72,15
550,3_73,14
551,3_74,13
552,3_75,16
553,3_76,14
554,3_77,15
555,3_78,15
556,3_79,15
557,3_80,14
558,3_81,13
559,3_82,16
560,3_83,14
561,3_84,15
562,3_85,15
563,3_86,15
564,3_87,14
565,3_88,13
566,3_89,16
567,3_90,14
568,3_91,15
569,3_92,15
570,3_93,15
571,3_94,14
572,3_95,13
573,3_96,16
574,3_97,14
575,3_98,15
576,3_99,15
577,3_100,15
578,3_101,14
579,3_102,13
580,3_103,16
581,3_104,14
582,3_105,15
583,3_106,15
584,3_107,15
585,3_108,14
586,3_109,13
587,3_110,16
588,3_111,14
589,3_112,15
590,3_113,15
591,3_114,15
592,3_115,14
593,3_116,13
594,3_117,16
595,3_118,14
596,3_119,15
597,3_120,15
598,3_121,15
599,3_122,14
600,3_123,13
601,3_124,16
602,3_125,14
603,3_126,15
604,3_127,15
605,3_128,15
606,3_129,14
607,3_130,13
608,3_131,16
609,3_132,14
610,3_133,15
611,3_134,15
612,3_135,15
613,3_136,14
614,3_137,13
615,3_138,16
616,3_139,14
617,3_140,15
618,3_141,15
619,3_142,15
620,3_143,14
621,3_144,13
622,3_145,16
623,3_146,14
624,3_147,15
625,3_148,15
626,3_149,15
627,3_150,14
628,3_151,13
629,3_152,16
630,3_153,14
631,3_154,15
632,3_155,15
633,3_156,15
634,3_157,14
635,3_158,13
636,3_159,16
637,3_160,14
638,3_161,15
639,3_162,15
640,3_163,15
641,3_164,14
642,3_165,13
643,3_166,16
644,3_167,14
645,3_168,15
646,3_169,15
647,3_170,15
648,3_171,14
649,3_172,13
650,5_0,3
651,5_1,4
652,5_2,3
653,5_3,4
654,5_4,3
655,5_5,4
656,5_6,2
657,5_7,4
658,5_8,2
659,5_9,4
660,5_10,2
661,5_11,4
662,5_12,1
663,5_13,4
664,5_14,1
665,5_15,4
666,5_16,1
667,5_17,4
668,5_18,1
669,5_19,4
670,5_20,1
671,5_21,4
672,5_22,1
673,5_23,4
674,5_24,1
675,5_25,4
676,5_26,1
677,5_27,4
678,5_28,1
679,5_29,4
680,5_30,1
681,5_31,4
682,5_32,1
683,5_33,4
684,5_34,0
685,5_35,4
686,5_36,0
687,5_37,4
688,5_38,0
689,5_39,4
690,5_40,0
691,5_41,4
692,5_42,0
693,5_43,4
694,5_44,4
695,5_45,4
696,5_46,4
697,5_47,4
698,5_48,4
699,5_49,4
700,5_50,8
701,5_51,5
702,5_52,6
703,5_53,6
704,5_54,7
705,5_55,8
706,5_56,5
707,5_57,6
708,5_58,6
709,5_59,7
710,5_60,8
711,5_61,5
712,5_62,6
713,5_63,6
714,5_64,7
715,5_65,10
716,5_66,9
717,5_67,9
718,5_68,9
719,5_69,9
720,5_70,9
721,5_71,10
722,5_72,9
723,5_73,9
724,5_74,9
725,5_75,9
726,5_76,9
727,5_77,10
728,5_78,9
729,5_79,9
730,5_80,9
731,5_81,9
732,5_82,9
733,5_83,12
734,5_84,11
735,5_85,11
736,5_86,11
737,5_87,11
738,5_88,11
739,5_89,11
740,5_90,12
741,5_91,11
742,5_92,11
743,5_93,11
744,5_94,11
745,5_95,11
746,5_96,11
747,5_97,12
748,5_98,11
749,5_99,11
750,5_100,11
751,5_101,11
752,5_102,11
753,5_103,11
754,5_104,12
755,5_105,11
756,5_106,11
757,5_107,11
758,5_108,11
759,5_109,11
760,5_110,11
761,5_111,12
762,5_112,11
763,5_113,11
764,5_114,11
765,5_115,11
766,5_116,11
767,5_117,11
768,5_118,12
769,5_119,11
770,5_120,11
771,5_121,11
772,5_122,11
773,5_123,11
774,5_124,11
775,5_125,12
776,5_126,11
777,5_127,11
778,5_128,11
779,5_129,11
780,5_130,11
781,5_131,11
782,5_132,12
783,5_133,11
784,5_134,11
785,5_135,11
786,5_136,11
787,5_137,11
788,5_138,11
789,5_139,12
790,5_140,11
791,5_141,11
792,5_142,11
793,5_143,11
794,5_144,11
795,5_145,11
796,5_146,12
797,5_147,11
798,5_148,11
799,5_149,11
800,5_150,11
801,5_151,11
802,5_152,11
803,5_153,12
804,5_154,11
805,5_155,11
806,5_156,11
807,5_157,11
808,5_158,11
809,5_159,11
810,5_160,16
811,5_161,14
812,5_162,15
813,5_163,15
814,5_164,15
815,5_165,14
816,5_166,13
817,5_167,16
818,5_168,14
819,5_169,15
820,5_170,15
821,5_171,15
822,5_172,14
823,5_173,13
824,5_174,16
825,5_175,14
826,5_176,15
827,5_177,15
828,5_178,15
829,5_179,14
830,5_180,13
831,5_181,16
832,5_182,14
833,5_183,15
834,5_184,15
835,5_185,15
836,5_186,14
837,5_187,13
838,5_188,16
839,5_189,14
840,5_190,15
841,5_191,15
842,5_192,15
843,5_193,14
844,5_194,13
845,6_0,3
846,6_1,3
847,6_2,3
848,6_3,3
849,6_4,3
850,6_5,3
851,6_6,3
852,6_7,2
853,6_8,2
854,6_9,2
855,6_10,2
856,6_11,2
857,6_12,2
858,6_13,2
859,6_14,1
860,6_15,1
861,6_16,1
862,6_17,1
863,6_18,0
864,6_19,0
865,6_20,0
866,6_21,0
867,6_22,0
868,6_23,0
869,6_24,0
870,6_25,0
871,6_26,0
872,6_27,0
873,6_28,0
874,6_29,0
875,6_30,0
876,6_31,4
877,6_32,4
878,6_33,4
879,6_34,4
880,6_35,4
881,6_36,4
882,6_37,4
883,6_38,4
884,6_39,4
885,6_40,4
886,6_41,4
887,6_42,4
888,6_43,4
889,6_44,4
890,6_45,4
891,6_46,4
892,6_47,4
893,6_48,4
894,6_49,4
895,6_50,8
896,6_51,5
897,6_52,6
898,6_53,6
899,6_54,7
900,6_55,8
901,6_56,5
902,6_57,6
903,6_58,6
904,6_59,7
905,6_60,8
906,6_61,5
907,6_62,6
908,6_63,6
909,6_64,7
910,6_65,8
911,6_66,5
912,6_67,6
913,6_68,6
914,6_69,7
915,6_70,8
916,6_71,5
917,6_72,6
918,6_73,6
919,6_74,7
920,6_75,8
921,6_76,5
922,6_77,6
923,6_78,6
924,6_79,7
925,6_80,8
926,6_81,5
927,6_82,6
928,6_83,6
929,6_84,7
930,6_85,10
931,6_86,9
932,6_87,9
933,6_88,9
934,6_89,9
935,6_90,9
936,6_91,10
937,6_92,9
938,6_93,9
939,6_94,9
940,6_95,9
941,6_96,9
942,6_97,10
943,6_98,9
944,6_99,9
945,6_100,9
946,6_101,9
947,6_102,9
948,6_103,10
949,6_104,9
950,6_105,9
951,6_106,9
952,6_107,9
953,6_108,9
954,6_109,10
955,6_110,9
956,6_111,9
957,6_112,9
958,6_113,9
959,6_114,9
960,6_115,10
961,6_116,9
962,6_117,9
963,6_118,9
964,6_119,9
965,6_120,9
966,6_121,10
967,6_122,9
968,6_123,9
969,6_124,9
970,6_125,9
971,6_126,9
972,6_127,12
973,6_128,11
974,6_129,11
975,6_130,11
976,6_131,11
977,6_132,11
978,6_133,11
979,6_134,12
980,6_135,11
981,6_136,11
982,6_137,11
983,6_138,11
984,6_139,11
985,6_140,11
986,6_141,12
987,6_142,11
988,6_143,11
989,6_144,11
990,6_145,11
991,6_146,11
992,6_147,11
993,6_148,12
994,6_149,11
995,6_150,11
996,6_151,11
997,6_152,11
998,6_153,11
999,6_154,11
1000,6_155,16
1001,6_156,14
1002,6_157,15
1003,6_158,15
1004,6_159,15
1005,6_160,14
1006,6_161,13
1007,6_162,16
1008,6_163,14
1009,6_164,15
1010,6_165,15
1011,6_166,15
1012,6_167,14
1013,6_168,13
1014,6_169,16
1015,6_170,14
1016,6_171,15
1017,6_172,15
1018,6_173,15
1019,6_174,14
1020,6_175,13
1021,6_176,16
1022,6_177,14
1023,6_178,15
1024,6_179,15
1025,6_180,15
1026,6_181,14
1027,6_182,13
1028,6_183,16
1029,6_184,14
1030,6_185,15
1031,6_186,15
1032,6_187,15
1033,6_188,14
1034,6_189,13
1035,6_190,16
1036,6_191,14
1037,6_192,15
1038,6_193,15
1039,6_194,15
1040,6_195,14
1041,6_196,13
1042,6_197,16
1043,6_198,14
1044,6_199,15
1045,6_200,15
1046,6_201,15
1047,6_202,14
1048,6_203,13
1049,6_204,16
1050,6_205,14
1051,6_206,15
1052,6_207,15
1053,6_208,15
1054,6_209,14
1055,6_210,13
1056,6_211,16
1057,6_212,14
1058,6_213,15
1059,6_214,15
1060,6_215,15
1061,6_216,14
1062,6_217,13
1063,6_218,16
1064,6_219,14
1065,6_220,15
1066,6_221,15
1067,6_222,15
1068,6_223,14
1069,6_224,13
1070,6_225,16
1071,6_226,14
1072,6_227,15
1073,6_228,15
1074,6_229,15
1075,6_230,14
1076,6_231,13
1077,6_232,16
1078,6_233,14
1079,6_234,15
1080,6_235,15
1081,6_236,15
1082,6_237,14
1083,6_238,13
1084,6_239,16
1085,6_240,14
1086,6_241,15
1087,6_242,15
1088,6_243,15
1089,6_244,14
1090,6_245,13
1091,7_0,3
1092,7_1,3
1093,7_2,3
1094,7_3,3
1095,7_4,3
1096,7_5,3
1097,7_6,3
1098,7_7,2
1099,7_8,2
1100,7_9,2
1101,7_10,1
1102,7_11,1
1103,7_12,1
1104,7_13,1
1105,7_14,1
1106,7_15,1
1107,7_16,1
1108,7_17,1
1109,7_18,0
1110,7_19,0
1111,7_20,0
1112,7_21,0
1113,7_22,0
1114,7_23,0
1115,7_24,0
1116,7_25,0
1117,7_26,4
1118,7_27,4
1119,7_28,4
1120,7_29,4
1121,7_30,4
1122,7_31,4
1123,7_32,4
1124,7_33,4
1125,7_34,4
1126,7_35,4
1127,7_36,4
1128,7_37,4
1129,7_38,4
1130,7_39,4
1131,7_40,4
1132,7_41,4
1133,7_42,4
1134,7_43,4
1135,7_44,4
1136,7_45,4
1137,7_46,4
1138,7_47,4
1139,7_48,4
1140,7_49,4
1141,7_50,8
1142,7_51,5
1143,7_52,6
1144,7_53,6
1145,7_54,7
1146,7_55,8
1147,7_56,5
1148,7_57,6
1149,7_58,6
1150,7_59,7
1151,7_60,8
1152,7_61,5
1153,7_62,6
1154,7_63,6
1155,7_64,7
1156,7_65,8
1157,7_66,5
1158,7_67,6
1159,7_68,6
1160,7_69,7
1161,7_70,8
1162,7_71,5
1163,7_72,6
1164,7_73,6
1165,7_74,7
1166,7_75,8
1167,7_76,5
1168,7_77,6
1169,7_78,6
1170,7_79,7
1171,7_80,8
1172,7_81,5
1173,7_82,6
1174,7_83,6
1175,7_84,7
1176,7_85,10
1177,7_86,9
1178,7_87,9
1179,7_88,9
1180,7_89,9
1181,7_90,9
1182,7_91,10
1183,7_92,9
1184,7_93,9
1185,7_94,9
1186,7_95,9
1187,7_96,9
1188,7_97,10
1189,7_98,9
1190,7_99,9
1191,7_100,9
1192,7_101,9
1193,7_102,9
1194,7_103,12
1195,7_104,11
1196,7_105,11
1197,7_106,11
1198,7_107,11
1199,7_108,11
1200,7_109,11
1201,7_110,12
1202,7_111,11
1203,7_112,11
1204,7_113,11
1205,7_114,11
1206,7_115,11
1207,7_116,11
1208,7_117,12
1209,7_118,11
1210,7_119,11
1211,7_120,11
1212,7_121,11
1213,7_122,11
1214,7_123,11
1215,7_124,12
1216,7_125,11
1217,7_126,11
1218,7_127,11
1219,7_128,11
1220,7_129,11
1221,7_130,11
1222,7_131,12
1223,7_132,11
1224,7_133,11
1225,7_134,11
1226,7_135,11
1227,7_136,11
1228,7_137,11
1229,7_138,12
1230,7_139,11
1231,7_140,11
1232,7_141,11
1233,7_142,11
1234,7_143,11
1235,7_144,11
1236,7_145,12
1237,7_146,11
1238,7_147,11
1239,7_148,11
1240,7_149,11
1241,7_150,11
1242,7_151,11
1243,7_152,12
1244,7_153,11
1245,7_154,11
1246,7_155,11
1247,7_156,11
1248,7_157,11
1249,7_158,11
1250,7_159,16
1251,7_160,14
1252,7_161,15
1253,7_162,15
1254,7_163,15
1255,7_164,14
1256,7_165,13
1257,7_166,16
1258,7_167,14
1259,7_168,15
1260,7_169,15
1261,7_170,15
1262,7_171,14
1263,7_172,13
1264,7_173,16
1265,7_174,14
1266,7_175,15
1267,7_176,15
1268,7_177,15
1269,7_178,14
1270,7_179,13
1271,7_180,16
1272,7_181,14
1273,7_182,15
1274,7_183,15
1275,7_184,15
1276,7_185,14
1277,7_186,13
1278,7_187,16
1279,7_188,14
1280,7_189,15
1281,7_190,15
1282,7_191,15
1283,7_192,14
1284,7_193,13
1285,7_194,16
1286,7_195,14
1287,7_196,15
1288,7_197,15
1289,7_198,15
1290,7_199,14
1291,7_200,13
1292,7_201,16
1293,7_202,14
1294,7_203,15
1295,7_204,15
1296,7_205,15
1297,7_206,14
1298,7_207,13
1299,7_208,16
1300,7_209,14
1301,7_210,15
1302,7_211,15
1303,7_212,15
1304,7_213,14
1305,7_214,13
1306,9_0,3
1307,9_1,4
1308,9_2,3
1309,9_3,4
1310,9_4,3
1311,9_5,4
1312,9_6,3
1313,9_7,4
1314,9_8,3
1315,9_9,4
1316,9_10,3
1317,9_11,4
1318,9_12,2
1319,9_13,4
1320,9_14,2
1321,9_15,4
1322,9_16,2
1323,9_17,4
1324,9_18,2
1325,9_19,4
1326,9_20,2
1327,9_21,4
1328,9_22,2
1329,9_23,4
1330,9_24,2
1331,9_25,4
1332,9_26,2
1333,9_27,4
1334,9_28,2
1335,9_29,4
1336,9_30,2
1337,9_31,4
1338,9_32,1
1339,9_33,4
1340,9_34,1
1341,9_35,4
1342,9_36,0
1343,9_37,4
1344,9_38,0
1345,9_39,4
1346,9_40,0
1347,9_41,4
1348,9_42,0
1349,9_43,4
1350,9_44,0
1351,9_45,4
1352,9_46,0
1353,9_47,4
1354,9_48,0
1355,9_49,4
1356,9_50,8
1357,9_51,5
1358,9_52,6
1359,9_53,6
1360,9_54,7
1361,9_55,8
1362,9_56,5
1363,9_57,6
1364,9_58,6
1365,9_59,7
1366,9_60,8
1367,9_61,5
1368,9_62,6
1369,9_63,6
1370,9_64,7
1371,9_65,8
1372,9_66,5
1373,9_67,6
1374,9_68,6
1375,9_69,7
1376,9_70,8
1377,9_71,5
1378,9_72,6
1379,9_73,6
1380,9_74,7
1381,9_75,8
1382,9_76,5
1383,9_77,6
1384,9_78,6
1385,9_79,7
1386,9_80,10
1387,9_81,9
1388,9_82,9
1389,9_83,9
1390,9_84,9
1391,9_85,9
1392,9_86,10
1393,9_87,9
1394,9_88,9
1395,9_89,9
1396,9_90,9
1397,9_91,9
1398,9_92,10
1399,9_93,9
1400,9_94,9
1401,9_95,9
1402,9_96,9
1403,9_97,9
1404,9_98,10
1405,9_99,9
1406,9_100,9
1407,9_101,9
1408,9_102,9
1409,9_103,9
1410,9_104,10
1411,9_105,9
1412,9_106,9
1413,9_107,9
1414,9_108,9
1415,9_109,9
1416,9_110,10
1417,9_111,9
1418,9_112,9
1419,9_113,9
1420,9_114,9
1421,9_115,9
1422,9_116,10
1423,9_117,9
1424,9_118,9
1425,9_119,9
1426,9_120,9
1427,9_121,9
1428,9_122,10
1429,9_123,9
1430,9_124,9
1431,9_125,9
1432,9_126,9
1433,9_127,9
1434,9_128,10
1435,9_129,9
1436,9_130,9
1437,9_131,9
1438,9_132,9
1439,9_133,9
1440,9_134,10
1441,9_135,9
1442,9_136,9
1443,9_137,9
1444,9_138,9
1445,9_139,9
1446,9_140,12
1447,9_141,11
1448,9_142,11
1449,9_143,11
1450,9_144,11
1451,9_145,11
1452,9_146,11
1453,9_147,12
1454,9_148,11
1455,9_149,11
1456,9_150,11
1457,9_151,11
1458,9_152,11
1459,9_153,11
1460,9_154,16
1461,9_155,14
1462,9_156,15
1463,9_157,15
1464,9_158,15
1465,9_159,14
1466,9_160,13
1467,9_161,16
1468,9_162,14
1469,9_163,15
1470,9_164,15
1471,9_165,15
1472,9_166,14
1473,9_167,13
1474,9_168,16
1475,9_169,14
1476,9_170,15
1477,9_171,15
1478,9_172,15
1479,9_173,14
1480,9_174,13
1481,9_175,16
1482,9_176,14
1483,9_177,15
1484,9_178,15
1485,9_179,15
1486,9_180,14
1487,9_181,13
1488,9_182,16
1489,9_183,14
1490,9_184,15
1491,9_185,15
1492,9_186,15
1493,9_187,14
1494,9_188,13
1495,9_189,16
1496,9_190,14
1497,9_191,15
1498,9_192,15
1499,9_193,15
1500,9_194,14
1501,9_195,13
1502,9_196,16
1503,9_197,14
1504,9_198,15
1505,9_199,15
1506,9_200,15
1507,9_201,14
1508,9_202,13
