,name,label
297,1_152,16
298,1_153,14
299,1_154,15
300,1_155,15
301,1_156,15
302,1_157,14
303,1_158,13
304,2_0,3
305,2_1,4
306,2_2,2
307,2_3,4
308,2_4,1
309,2_5,4
310,2_6,1
311,2_7,4
312,2_8,1
313,2_9,4
314,2_10,1
315,2_11,4
316,2_12,1
317,2_13,4
318,2_14,1
319,2_15,4
320,2_16,1
321,2_17,4
322,2_18,1
323,2_19,4
324,2_20,1
325,2_21,4
326,2_22,1
327,2_23,4
328,2_24,1
329,2_25,4
330,2_26,1
331,2_27,4
332,2_28,1
333,2_29,4
334,2_30,1
335,2_31,4
336,2_32,1
337,2_33,4
338,2_34,0
339,2_35,4
340,2_36,4
341,2_37,4
342,2_38,4
343,2_39,4
344,2_40,4
345,2_41,4
346,2_42,4
347,2_43,4
348,2_44,4
349,2_45,4
350,2_46,4
351,2_47,4
352,2_48,4
353,2_49,4
354,2_50,8
355,2_51,5
356,2_52,6
357,2_53,6
358,2_54,7
359,2_55,10
360,2_56,9
361,2_57,9
362,2_58,9
363,2_59,9
364,2_60,9
365,2_61,12
366,2_62,11
367,2_63,11
368,2_64,11
369,2_65,11
370,2_66,11
371,2_67,11
372,2_68,12
373,2_69,11
374,2_70,11
375,2_71,11
376,2_72,11
377,2_73,11
378,2_74,11
379,2_75,12
380,2_76,11
381,2_77,11
382,2_78,11
383,2_79,11
384,2_80,11
385,2_81,11
386,2_82,12
387,2_83,11
388,2_84,11
389,2_85,11
390,2_86,11
391,2_87,11
392,2_88,11
393,2_89,12
394,2_90,11
395,2_91,11
396,2_92,11
397,2_93,11
398,2_94,11
399,2_95,11
400,2_96,12
401,2_97,11
402,2_98,11
403,2_99,11
404,2_100,11
405,2_101,11
406,2_102,11
407,2_103,12
408,2_104,11
409,2_105,11
410,2_106,11
411,2_107,11
412,2_108,11
413,2_109,11
414,2_110,12
415,2_111,11
416,2_112,11
417,2_113,11
418,2_114,11
419,2_115,11
420,2_116,11
421,2_117,12
422,2_118,11
423,2_119,11
424,2_120,11
425,2_121,11
426,2_122,11
427,2_123,11
428,2_124,12
429,2_125,11
430,2_126,11
431,2_127,11
432,2_128,11
433,2_129,11
434,2_130,11
435,2_131,12
436,2_132,11
437,2_133,11
438,2_134,11
439,2_135,11
440,2_136,11
441,2_137,11
442,2_138,12
443,2_139,11
444,2_140,11
445,2_141,11
446,2_142,11
447,2_143,11
448,2_144,11
449,2_145,12
450,2_146,11
451,2_147,11
452,2_148,11
453,2_149,11
454,2_150,11
455,2_151,11
456,2_152,12
457,2_153,11
458,2_154,11
459,2_155,11
460,2_156,11
461,2_157,11
462,2_158,11
463,2_159,12
464,2_160,11
465,2_161,11
466,2_162,11
467,2_163,11
468,2_164,11
469,2_165,11
470,2_166,16
471,2_167,14
472,2_168,15
473,2_169,15
474,2_170,15
475,2_171,14
476,2_172,13
477,4_0,3
478,4_1,3
479,4_2,3
480,4_3,3
481,4_4,3
482,4_5,3
483,4_6,3
484,4_7,3
485,4_8,3
486,4_9,3
487,4_10,3
488,4_11,3
489,4_12,3
490,4_13,2
491,4_14,2
492,4_15,2
493,4_16,2
494,4_17,2
495,4_18,2
496,4_19,1
497,4_20,1
498,4_21,1
499,4_22,1
500,4_23,1
501,4_24,1
502,4_25,1
503,4_26,1
504,4_27,1
505,4_28,1
506,4_29,1
507,4_30,1
508,4_31,1
509,4_32,0
510,4_33,0
511,4_34,0
512,4_35,0
513,4_36,0
514,4_37,0
515,4_38,0
516,4_39,0
517,4_40,0
518,4_41,0
519,4_42,0
520,4_43,0
521,4_44,0
522,4_45,0
523,4_46,4
524,4_47,4
525,4_48,4
526,4_49,4
527,4_50,8
528,4_51,5
529,4_52,6
530,4_53,6
531,4_54,7
532,4_55,8
533,4_56,5
534,4_57,6
535,4_58,6
536,4_59,7
537,4_60,8
538,4_61,5
539,4_62,6
540,4_63,6
541,4_64,7
542,4_65,8
543,4_66,5
544,4_67,6
545,4_68,6
546,4_69,7
547,4_70,8
548,4_71,5
549,4_72,6
550,4_73,6
551,4_74,7
552,4_75,8
553,4_76,5
554,4_77,6
555,4_78,6
556,4_79,7
557,4_80,8
558,4_81,5
559,4_82,6
560,4_83,6
561,4_84,7
562,4_85,8
563,4_86,5
564,4_87,6
565,4_88,6
566,4_89,7
567,4_90,8
568,4_91,5
569,4_92,6
570,4_93,6
571,4_94,7
572,4_95,8
573,4_96,5
574,4_97,6
575,4_98,6
576,4_99,7
577,4_100,8
578,4_101,5
579,4_102,6
580,4_103,6
581,4_104,7
582,4_105,8
583,4_106,5
584,4_107,6
585,4_108,6
586,4_109,7
587,4_110,8
588,4_111,5
589,4_112,6
590,4_113,6
591,4_114,7
592,4_115,10
593,4_116,9
594,4_117,9
595,4_118,9
596,4_119,9
597,4_120,9
598,4_121,10
599,4_122,9
600,4_123,9
601,4_124,9
602,4_125,9
603,4_126,9
604,4_127,10
605,4_128,9
606,4_129,9
607,4_130,9
608,4_131,9
609,4_132,9
610,4_133,10
611,4_134,9
612,4_135,9
613,4_136,9
614,4_137,9
615,4_138,9
616,4_139,10
617,4_140,9
618,4_141,9
619,4_142,9
620,4_143,9
621,4_144,9
622,4_145,10
623,4_146,9
624,4_147,9
625,4_148,9
626,4_149,9
627,4_150,9
628,4_151,12
629,4_152,11
630,4_153,11
631,4_154,11
632,4_155,11
633,4_156,11
634,4_157,11
635,4_158,12
636,4_159,11
637,4_160,11
638,4_161,11
639,4_162,11
640,4_163,11
641,4_164,11
642,4_165,12
643,4_166,11
644,4_167,11
645,4_168,11
646,4_169,11
647,4_170,11
648,4_171,11
649,4_172,12
650,4_173,11
651,4_174,11
652,4_175,11
653,4_176,11
654,4_177,11
655,4_178,11
656,4_179,12
657,4_180,11
658,4_181,11
659,4_182,11
660,4_183,11
661,4_184,11
662,4_185,11
663,4_186,12
664,4_187,11
665,4_188,11
666,4_189,11
667,4_190,11
668,4_191,11
669,4_192,11
670,4_193,12
671,4_194,11
672,4_195,11
673,4_196,11
674,4_197,11
675,4_198,11
676,4_199,11
677,4_200,12
678,4_201,11
679,4_202,11
680,4_203,11
681,4_204,11
682,4_205,11
683,4_206,11
684,4_207,12
685,4_208,11
686,4_209,11
687,4_210,11
688,4_211,11
689,4_212,11
690,4_213,11
691,4_214,12
692,4_215,11
693,4_216,11
694,4_217,11
695,4_218,11
696,4_219,11
697,4_220,11
698,4_221,12
699,4_222,11
700,4_223,11
701,4_224,11
702,4_225,11
703,4_226,11
704,4_227,11
705,4_228,12
706,4_229,11
707,4_230,11
708,4_231,11
709,4_232,11
710,4_233,11
711,4_234,11
712,4_235,12
713,4_236,11
714,4_237,11
715,4_238,11
716,4_239,11
717,4_240,11
718,4_241,11
719,4_242,16
720,4_243,14
721,4_244,15
722,4_245,15
723,4_246,15
724,4_247,14
725,4_248,13
726,4_249,16
727,4_250,14
728,4_251,15
729,4_252,15
730,4_253,15
731,4_254,14
732,4_255,13
733,4_256,16
734,4_257,14
735,4_258,15
736,4_259,15
737,4_260,15
738,4_261,14
739,4_262,13
740,4_263,16
741,4_264,14
742,4_265,15
743,4_266,15
744,4_267,15
745,4_268,14
746,4_269,13
747,4_270,16
748,4_271,14
749,4_272,15
750,4_273,15
751,4_274,15
752,4_275,14
753,4_276,13
754,4_277,16
755,4_278,14
756,4_279,15
757,4_280,15
758,4_281,15
759,4_282,14
760,4_283,13
761,4_284,16
762,4_285,14
763,4_286,15
764,4_287,15
765,4_288,15
766,4_289,14
767,4_290,13
768,4_291,16
769,4_292,14
770,4_293,15
771,4_294,15
772,4_295,15
773,4_296,14
774,4_297,13
775,4_298,16
776,4_299,14
777,4_300,15
778,4_301,15
779,4_302,15
780,4_303,14
781,4_304,13
782,4_305,16
783,4_306,14
784,4_307,15
785,4_308,15
786,4_309,15
787,4_310,14
788,4_311,13
789,4_312,16
790,4_313,14
791,4_314,15
792,4_315,15
793,4_316,15
794,4_317,14
795,4_318,13
796,4_319,16
797,4_320,14
798,4_321,15
799,4_322,15
800,4_323,15
801,4_324,14
802,4_325,13
803,4_326,16
804,4_327,14
805,4_328,15
806,4_329,15
807,4_330,15
808,4_331,14
809,4_332,13
810,4_333,16
811,4_334,14
812,4_335,15
813,4_336,15
814,4_337,15
815,4_338,14
816,4_339,13
817,5_0,3
818,5_1,4
819,5_2,3
820,5_3,4
821,5_4,3
822,5_5,4
823,5_6,2
824,5_7,4
825,5_8,2
826,5_9,4
827,5_10,2
828,5_11,4
829,5_12,1
830,5_13,4
831,5_14,1
832,5_15,4
833,5_16,1
834,5_17,4
835,5_18,1
836,5_19,4
837,5_20,1
838,5_21,4
839,5_22,1
840,5_23,4
841,5_24,1
842,5_25,4
843,5_26,1
844,5_27,4
845,5_28,1
846,5_29,4
847,5_30,1
848,5_31,4
849,5_32,1
850,5_33,4
851,5_34,0
852,5_35,4
853,5_36,0
854,5_37,4
855,5_38,0
856,5_39,4
857,5_40,0
858,5_41,4
859,5_42,0
860,5_43,4
861,5_44,4
862,5_45,4
863,5_46,4
864,5_47,4
865,5_48,4
866,5_49,4
867,5_50,8
868,5_51,5
869,5_52,6
870,5_53,6
871,5_54,7
872,5_55,8
873,5_56,5
874,5_57,6
875,5_58,6
876,5_59,7
877,5_60,8
878,5_61,5
879,5_62,6
880,5_63,6
881,5_64,7
882,5_65,10
883,5_66,9
884,5_67,9
885,5_68,9
886,5_69,9
887,5_70,9
888,5_71,10
889,5_72,9
890,5_73,9
891,5_74,9
892,5_75,9
893,5_76,9
894,5_77,10
895,5_78,9
896,5_79,9
897,5_80,9
898,5_81,9
899,5_82,9
900,5_83,12
901,5_84,11
902,5_85,11
903,5_86,11
904,5_87,11
905,5_88,11
906,5_89,11
907,5_90,12
908,5_91,11
909,5_92,11
910,5_93,11
911,5_94,11
912,5_95,11
913,5_96,11
914,5_97,12
915,5_98,11
916,5_99,11
917,5_100,11
918,5_101,11
919,5_102,11
920,5_103,11
921,5_104,12
922,5_105,11
923,5_106,11
924,5_107,11
925,5_108,11
926,5_109,11
927,5_110,11
928,5_111,12
929,5_112,11
930,5_113,11
931,5_114,11
932,5_115,11
933,5_116,11
934,5_117,11
935,5_118,12
936,5_119,11
937,5_120,11
938,5_121,11
939,5_122,11
940,5_123,11
941,5_124,11
942,5_125,12
943,5_126,11
944,5_127,11
945,5_128,11
946,5_129,11
947,5_130,11
948,5_131,11
949,5_132,12
950,5_133,11
951,5_134,11
952,5_135,11
953,5_136,11
954,5_137,11
955,5_138,11
956,5_139,12
957,5_140,11
958,5_141,11
959,5_142,11
960,5_143,11
961,5_144,11
962,5_145,11
963,5_146,12
964,5_147,11
965,5_148,11
966,5_149,11
967,5_150,11
968,5_151,11
969,5_152,11
970,5_153,12
971,5_154,11
972,5_155,11
973,5_156,11
974,5_157,11
975,5_158,11
976,5_159,11
977,5_160,16
978,5_161,14
979,5_162,15
980,5_163,15
981,5_164,15
982,5_165,14
983,5_166,13
984,5_167,16
985,5_168,14
986,5_169,15
987,5_170,15
988,5_171,15
989,5_172,14
990,5_173,13
991,5_174,16
992,5_175,14
993,5_176,15
994,5_177,15
995,5_178,15
996,5_179,14
997,5_180,13
998,5_181,16
999,5_182,14
1000,5_183,15
1001,5_184,15
1002,5_185,15
1003,5_186,14
1004,5_187,13
1005,5_188,16
1006,5_189,14
1007,5_190,15
1008,5_191,15
1009,5_192,15
1010,5_193,14
1011,5_194,13
1012,6_0,3
1013,6_1,3
1014,6_2,3
1015,6_3,3
1016,6_4,3
1017,6_5,3
1018,6_6,3
1019,6_7,2
1020,6_8,2
1021,6_9,2
1022,6_10,2
1023,6_11,2
1024,6_12,2
1025,6_13,2
1026,6_14,1
1027,6_15,1
1028,6_16,1
1029,6_17,1
1030,6_18,0
1031,6_19,0
1032,6_20,0
1033,6_21,0
1034,6_22,0
1035,6_23,0
1036,6_24,0
1037,6_25,0
1038,6_26,0
1039,6_27,0
1040,6_28,0
1041,6_29,0
1042,6_30,0
1043,6_31,4
1044,6_32,4
1045,6_33,4
1046,6_34,4
1047,6_35,4
1048,6_36,4
1049,6_37,4
1050,6_38,4
1051,6_39,4
1052,6_40,4
1053,6_41,4
1054,6_42,4
1055,6_43,4
1056,6_44,4
1057,6_45,4
1058,6_46,4
1059,6_47,4
1060,6_48,4
1061,6_49,4
1062,6_50,8
1063,6_51,5
1064,6_52,6
1065,6_53,6
1066,6_54,7
1067,6_55,8
1068,6_56,5
1069,6_57,6
1070,6_58,6
1071,6_59,7
1072,6_60,8
1073,6_61,5
1074,6_62,6
1075,6_63,6
1076,6_64,7
1077,6_65,8
1078,6_66,5
1079,6_67,6
1080,6_68,6
1081,6_69,7
1082,6_70,8
1083,6_71,5
1084,6_72,6
1085,6_73,6
1086,6_74,7
1087,6_75,8
1088,6_76,5
1089,6_77,6
1090,6_78,6
1091,6_79,7
1092,6_80,8
1093,6_81,5
1094,6_82,6
1095,6_83,6
1096,6_84,7
1097,6_85,10
1098,6_86,9
1099,6_87,9
1100,6_88,9
1101,6_89,9
1102,6_90,9
1103,6_91,10
1104,6_92,9
1105,6_93,9
1106,6_94,9
1107,6_95,9
1108,6_96,9
1109,6_97,10
1110,6_98,9
1111,6_99,9
1112,6_100,9
1113,6_101,9
1114,6_102,9
1115,6_103,10
1116,6_104,9
1117,6_105,9
1118,6_106,9
1119,6_107,9
1120,6_108,9
1121,6_109,10
1122,6_110,9
1123,6_111,9
1124,6_112,9
1125,6_113,9
1126,6_114,9
1127,6_115,10
1128,6_116,9
1129,6_117,9
1130,6_118,9
1131,6_119,9
1132,6_120,9
1133,6_121,10
1134,6_122,9
1135,6_123,9
1136,6_124,9
1137,6_125,9
1138,6_126,9
1139,6_127,12
1140,6_128,11
1141,6_129,11
1142,6_130,11
1143,6_131,11
1144,6_132,11
1145,6_133,11
1146,6_134,12
1147,6_135,11
1148,6_136,11
1149,6_137,11
1150,6_138,11
1151,6_139,11
1152,6_140,11
1153,6_141,12
1154,6_142,11
1155,6_143,11
1156,6_144,11
1157,6_145,11
1158,6_146,11
1159,6_147,11
1160,6_148,12
1161,6_149,11
1162,6_150,11
1163,6_151,11
1164,6_152,11
1165,6_153,11
1166,6_154,11
1167,6_155,16
1168,6_156,14
1169,6_157,15
1170,6_158,15
1171,6_159,15
1172,6_160,14
1173,6_161,13
1174,6_162,16
1175,6_163,14
1176,6_164,15
1177,6_165,15
1178,6_166,15
1179,6_167,14
1180,6_168,13
1181,6_169,16
1182,6_170,14
1183,6_171,15
1184,6_172,15
1185,6_173,15
1186,6_174,14
1187,6_175,13
1188,6_176,16
1189,6_177,14
1190,6_178,15
1191,6_179,15
1192,6_180,15
1193,6_181,14
1194,6_182,13
1195,6_183,16
1196,6_184,14
1197,6_185,15
1198,6_186,15
1199,6_187,15
1200,6_188,14
1201,6_189,13
1202,6_190,16
1203,6_191,14
1204,6_192,15
1205,6_193,15
1206,6_194,15
1207,6_195,14
1208,6_196,13
1209,6_197,16
1210,6_198,14
1211,6_199,15
1212,6_200,15
1213,6_201,15
1214,6_202,14
1215,6_203,13
1216,6_204,16
1217,6_205,14
1218,6_206,15
1219,6_207,15
1220,6_208,15
1221,6_209,14
1222,6_210,13
1223,6_211,16
1224,6_212,14
1225,6_213,15
1226,6_214,15
1227,6_215,15
1228,6_216,14
1229,6_217,13
1230,6_218,16
1231,6_219,14
1232,6_220,15
1233,6_221,15
1234,6_222,15
1235,6_223,14
1236,6_224,13
1237,6_225,16
1238,6_226,14
1239,6_227,15
1240,6_228,15
1241,6_229,15
1242,6_230,14
1243,6_231,13
1244,6_232,16
1245,6_233,14
1246,6_234,15
1247,6_235,15
1248,6_236,15
1249,6_237,14
1250,6_238,13
1251,6_239,16
1252,6_240,14
1253,6_241,15
1254,6_242,15
1255,6_243,15
1256,6_244,14
1257,6_245,13
1258,8_0,3
1259,8_1,3
1260,8_2,3
1261,8_3,3
1262,8_4,3
1263,8_5,3
1264,8_6,3
1265,8_7,3
1266,8_8,3
1267,8_9,3
1268,8_10,3
1269,8_11,3
1270,8_12,2
1271,8_13,2
1272,8_14,2
1273,8_15,2
1274,8_16,1
1275,8_17,1
1276,8_18,1
1277,8_19,1
1278,8_20,1
1279,8_21,1
1280,8_22,1
1281,8_23,1
1282,8_24,0
1283,8_25,0
1284,8_26,4
1285,8_27,4
1286,8_28,4
1287,8_29,4
1288,8_30,4
1289,8_31,4
1290,8_32,4
1291,8_33,4
1292,8_34,4
1293,8_35,4
1294,8_36,4
1295,8_37,4
1296,8_38,4
1297,8_39,4
1298,8_40,4
1299,8_41,4
1300,8_42,4
1301,8_43,4
1302,8_44,4
1303,8_45,4
1304,8_46,4
1305,8_47,4
1306,8_48,4
1307,8_49,4
1308,8_50,8
1309,8_51,5
1310,8_52,6
1311,8_53,6
1312,8_54,7
1313,8_55,8
1314,8_56,5
1315,8_57,6
1316,8_58,6
1317,8_59,7
1318,8_60,8
1319,8_61,5
1320,8_62,6
1321,8_63,6
1322,8_64,7
1323,8_65,8
1324,8_66,5
1325,8_67,6
1326,8_68,6
1327,8_69,7
1328,8_70,8
1329,8_71,5
1330,8_72,6
1331,8_73,6
1332,8_74,7
1333,8_75,8
1334,8_76,5
1335,8_77,6
1336,8_78,6
1337,8_79,7
1338,8_80,8
1339,8_81,5
1340,8_82,6
1341,8_83,6
1342,8_84,7
1343,8_85,8
1344,8_86,5
1345,8_87,6
1346,8_88,6
1347,8_89,7
1348,8_90,8
1349,8_91,5
1350,8_92,6
1351,8_93,6
1352,8_94,7
1353,8_95,8
1354,8_96,5
1355,8_97,6
1356,8_98,6
1357,8_99,7
1358,8_100,8
1359,8_101,5
1360,8_102,6
1361,8_103,6
1362,8_104,7
1363,8_105,8
1364,8_106,5
1365,8_107,6
1366,8_108,6
1367,8_109,7
1368,8_110,10
1369,8_111,9
1370,8_112,9
1371,8_113,9
1372,8_114,9
1373,8_115,9
1374,8_116,10
1375,8_117,9
1376,8_118,9
1377,8_119,9
1378,8_120,9
1379,8_121,9
1380,8_122,10
1381,8_123,9
1382,8_124,9
1383,8_125,9
1384,8_126,9
1385,8_127,9
1386,8_128,10
1387,8_129,9
1388,8_130,9
1389,8_131,9
1390,8_132,9
1391,8_133,9
1392,8_134,12
1393,8_135,11
1394,8_136,11
1395,8_137,11
1396,8_138,11
1397,8_139,11
1398,8_140,11
1399,8_141,12
1400,8_142,11
1401,8_143,11
1402,8_144,11
1403,8_145,11
1404,8_146,11
1405,8_147,11
1406,8_148,12
1407,8_149,11
1408,8_150,11
1409,8_151,11
1410,8_152,11
1411,8_153,11
1412,8_154,11
1413,8_155,12
1414,8_156,11
1415,8_157,11
1416,8_158,11
1417,8_159,11
1418,8_160,11
1419,8_161,11
1420,8_162,12
1421,8_163,11
1422,8_164,11
1423,8_165,11
1424,8_166,11
1425,8_167,11
1426,8_168,11
1427,8_169,12
1428,8_170,11
1429,8_171,11
1430,8_172,11
1431,8_173,11
1432,8_174,11
1433,8_175,11
1434,8_176,12
1435,8_177,11
1436,8_178,11
1437,8_179,11
1438,8_180,11
1439,8_181,11
1440,8_182,11
1441,8_183,12
1442,8_184,11
1443,8_185,11
1444,8_186,11
1445,8_187,11
1446,8_188,11
1447,8_189,11
1448,8_190,16
1449,8_191,14
1450,8_192,15
1451,8_193,15
1452,8_194,15
1453,8_195,14
1454,8_196,13
1455,8_197,16
1456,8_198,14
1457,8_199,15
1458,8_200,15
1459,8_201,15
1460,8_202,14
1461,8_203,13
1462,9_0,3
1463,9_1,4
1464,9_2,3
1465,9_3,4
1466,9_4,3
1467,9_5,4
1468,9_6,3
1469,9_7,4
1470,9_8,3
1471,9_9,4
1472,9_10,3
1473,9_11,4
1474,9_12,2
1475,9_13,4
1476,9_14,2
1477,9_15,4
1478,9_16,2
1479,9_17,4
1480,9_18,2
1481,9_19,4
1482,9_20,2
1483,9_21,4
1484,9_22,2
1485,9_23,4
1486,9_24,2
1487,9_25,4
1488,9_26,2
1489,9_27,4
1490,9_28,2
1491,9_29,4
1492,9_30,2
1493,9_31,4
1494,9_32,1
1495,9_33,4
1496,9_34,1
1497,9_35,4
1498,9_36,0
1499,9_37,4
1500,9_38,0
1501,9_39,4
1502,9_40,0
1503,9_41,4
1504,9_42,0
1505,9_43,4
1506,9_44,0
1507,9_45,4
1508,9_46,0
1509,9_47,4
1510,9_48,0
1511,9_49,4
1512,9_50,8
1513,9_51,5
1514,9_52,6
1515,9_53,6
1516,9_54,7
1517,9_55,8
1518,9_56,5
1519,9_57,6
1520,9_58,6
1521,9_59,7
1522,9_60,8
1523,9_61,5
1524,9_62,6
1525,9_63,6
1526,9_64,7
1527,9_65,8
1528,9_66,5
1529,9_67,6
1530,9_68,6
1531,9_69,7
1532,9_70,8
1533,9_71,5
1534,9_72,6
1535,9_73,6
1536,9_74,7
1537,9_75,8
1538,9_76,5
1539,9_77,6
1540,9_78,6
1541,9_79,7
1542,9_80,10
1543,9_81,9
1544,9_82,9
1545,9_83,9
1546,9_84,9
1547,9_85,9
1548,9_86,10
1549,9_87,9
1550,9_88,9
1551,9_89,9
1552,9_90,9
1553,9_91,9
1554,9_92,10
1555,9_93,9
1556,9_94,9
1557,9_95,9
1558,9_96,9
1559,9_97,9
1560,9_98,10
1561,9_99,9
1562,9_100,9
1563,9_101,9
1564,9_102,9
1565,9_103,9
1566,9_104,10
1567,9_105,9
1568,9_106,9
1569,9_107,9
1570,9_108,9
1571,9_109,9
1572,9_110,10
1573,9_111,9
1574,9_112,9
1575,9_113,9
1576,9_114,9
1577,9_115,9
1578,9_116,10
1579,9_117,9
1580,9_118,9
1581,9_119,9
1582,9_120,9
1583,9_121,9
1584,9_122,10
1585,9_123,9
1586,9_124,9
1587,9_125,9
1588,9_126,9
1589,9_127,9
1590,9_128,10
1591,9_129,9
1592,9_130,9
1593,9_131,9
1594,9_132,9
1595,9_133,9
1596,9_134,10
1597,9_135,9
1598,9_136,9
1599,9_137,9
1600,9_138,9
1601,9_139,9
1602,9_140,12
1603,9_141,11
1604,9_142,11
1605,9_143,11
1606,9_144,11
1607,9_145,11
1608,9_146,11
1609,9_147,12
1610,9_148,11
1611,9_149,11
1612,9_150,11
1613,9_151,11
1614,9_152,11
1615,9_153,11
1616,9_154,16
1617,9_155,14
1618,9_156,15
1619,9_157,15
1620,9_158,15
1621,9_159,14
1622,9_160,13
1623,9_161,16
1624,9_162,14
1625,9_163,15
1626,9_164,15
1627,9_165,15
1628,9_166,14
1629,9_167,13
1630,9_168,16
1631,9_169,14
1632,9_170,15
1633,9_171,15
1634,9_172,15
1635,9_173,14
1636,9_174,13
1637,9_175,16
1638,9_176,14
1639,9_177,15
1640,9_178,15
1641,9_179,15
1642,9_180,14
1643,9_181,13
1644,9_182,16
1645,9_183,14
1646,9_184,15
1647,9_185,15
1648,9_186,15
1649,9_187,14
1650,9_188,13
1651,9_189,16
1652,9_190,14
1653,9_191,15
1654,9_192,15
1655,9_193,15
1656,9_194,14
1657,9_195,13
1658,9_196,16
1659,9_197,14
1660,9_198,15
1661,9_199,15
1662,9_200,15
1663,9_201,14
1664,9_202,13
