,name,label
297,1_152,16
298,1_153,14
299,1_154,15
300,1_155,15
301,1_156,15
302,1_157,14
303,1_158,13
304,3_0,3
305,3_1,4
306,3_2,2
307,3_3,4
308,3_4,1
309,3_5,4
310,3_6,0
311,3_7,4
312,3_8,0
313,3_9,4
314,3_10,0
315,3_11,4
316,3_12,0
317,3_13,4
318,3_14,0
319,3_15,4
320,3_16,0
321,3_17,4
322,3_18,0
323,3_19,4
324,3_20,0
325,3_21,4
326,3_22,0
327,3_23,4
328,3_24,0
329,3_25,4
330,3_26,0
331,3_27,4
332,3_28,0
333,3_29,4
334,3_30,0
335,3_31,4
336,3_32,0
337,3_33,4
338,3_34,0
339,3_35,4
340,3_36,4
341,3_37,4
342,3_38,4
343,3_39,4
344,3_40,4
345,3_41,4
346,3_42,4
347,3_43,4
348,3_44,4
349,3_45,4
350,3_46,4
351,3_47,4
352,3_48,4
353,3_49,4
354,3_50,8
355,3_51,5
356,3_52,6
357,3_53,6
358,3_54,7
359,3_55,10
360,3_56,9
361,3_57,9
362,3_58,9
363,3_59,9
364,3_60,9
365,3_61,12
366,3_62,11
367,3_63,11
368,3_64,11
369,3_65,11
370,3_66,11
371,3_67,11
372,3_68,16
373,3_69,14
374,3_70,15
375,3_71,15
376,3_72,15
377,3_73,14
378,3_74,13
379,3_75,16
380,3_76,14
381,3_77,15
382,3_78,15
383,3_79,15
384,3_80,14
385,3_81,13
386,3_82,16
387,3_83,14
388,3_84,15
389,3_85,15
390,3_86,15
391,3_87,14
392,3_88,13
393,3_89,16
394,3_90,14
395,3_91,15
396,3_92,15
397,3_93,15
398,3_94,14
399,3_95,13
400,3_96,16
401,3_97,14
402,3_98,15
403,3_99,15
404,3_100,15
405,3_101,14
406,3_102,13
407,3_103,16
408,3_104,14
409,3_105,15
410,3_106,15
411,3_107,15
412,3_108,14
413,3_109,13
414,3_110,16
415,3_111,14
416,3_112,15
417,3_113,15
418,3_114,15
419,3_115,14
420,3_116,13
421,3_117,16
422,3_118,14
423,3_119,15
424,3_120,15
425,3_121,15
426,3_122,14
427,3_123,13
428,3_124,16
429,3_125,14
430,3_126,15
431,3_127,15
432,3_128,15
433,3_129,14
434,3_130,13
435,3_131,16
436,3_132,14
437,3_133,15
438,3_134,15
439,3_135,15
440,3_136,14
441,3_137,13
442,3_138,16
443,3_139,14
444,3_140,15
445,3_141,15
446,3_142,15
447,3_143,14
448,3_144,13
449,3_145,16
450,3_146,14
451,3_147,15
452,3_148,15
453,3_149,15
454,3_150,14
455,3_151,13
456,3_152,16
457,3_153,14
458,3_154,15
459,3_155,15
460,3_156,15
461,3_157,14
462,3_158,13
463,3_159,16
464,3_160,14
465,3_161,15
466,3_162,15
467,3_163,15
468,3_164,14
469,3_165,13
470,3_166,16
471,3_167,14
472,3_168,15
473,3_169,15
474,3_170,15
475,3_171,14
476,3_172,13
477,4_0,3
478,4_1,3
479,4_2,3
480,4_3,3
481,4_4,3
482,4_5,3
483,4_6,3
484,4_7,3
485,4_8,3
486,4_9,3
487,4_10,3
488,4_11,3
489,4_12,3
490,4_13,2
491,4_14,2
492,4_15,2
493,4_16,2
494,4_17,2
495,4_18,2
496,4_19,1
497,4_20,1
498,4_21,1
499,4_22,1
500,4_23,1
501,4_24,1
502,4_25,1
503,4_26,1
504,4_27,1
505,4_28,1
506,4_29,1
507,4_30,1
508,4_31,1
509,4_32,0
510,4_33,0
511,4_34,0
512,4_35,0
513,4_36,0
514,4_37,0
515,4_38,0
516,4_39,0
517,4_40,0
518,4_41,0
519,4_42,0
520,4_43,0
521,4_44,0
522,4_45,0
523,4_46,4
524,4_47,4
525,4_48,4
526,4_49,4
527,4_50,8
528,4_51,5
529,4_52,6
530,4_53,6
531,4_54,7
532,4_55,8
533,4_56,5
534,4_57,6
535,4_58,6
536,4_59,7
537,4_60,8
538,4_61,5
539,4_62,6
540,4_63,6
541,4_64,7
542,4_65,8
543,4_66,5
544,4_67,6
545,4_68,6
546,4_69,7
547,4_70,8
548,4_71,5
549,4_72,6
550,4_73,6
551,4_74,7
552,4_75,8
553,4_76,5
554,4_77,6
555,4_78,6
556,4_79,7
557,4_80,8
558,4_81,5
559,4_82,6
560,4_83,6
561,4_84,7
562,4_85,8
563,4_86,5
564,4_87,6
565,4_88,6
566,4_89,7
567,4_90,8
568,4_91,5
569,4_92,6
570,4_93,6
571,4_94,7
572,4_95,8
573,4_96,5
574,4_97,6
575,4_98,6
576,4_99,7
577,4_100,8
578,4_101,5
579,4_102,6
580,4_103,6
581,4_104,7
582,4_105,8
583,4_106,5
584,4_107,6
585,4_108,6
586,4_109,7
587,4_110,8
588,4_111,5
589,4_112,6
590,4_113,6
591,4_114,7
592,4_115,10
593,4_116,9
594,4_117,9
595,4_118,9
596,4_119,9
597,4_120,9
598,4_121,10
599,4_122,9
600,4_123,9
601,4_124,9
602,4_125,9
603,4_126,9
604,4_127,10
605,4_128,9
606,4_129,9
607,4_130,9
608,4_131,9
609,4_132,9
610,4_133,10
611,4_134,9
612,4_135,9
613,4_136,9
614,4_137,9
615,4_138,9
616,4_139,10
617,4_140,9
618,4_141,9
619,4_142,9
620,4_143,9
621,4_144,9
622,4_145,10
623,4_146,9
624,4_147,9
625,4_148,9
626,4_149,9
627,4_150,9
628,4_151,12
629,4_152,11
630,4_153,11
631,4_154,11
632,4_155,11
633,4_156,11
634,4_157,11
635,4_158,12
636,4_159,11
637,4_160,11
638,4_161,11
639,4_162,11
640,4_163,11
641,4_164,11
642,4_165,12
643,4_166,11
644,4_167,11
645,4_168,11
646,4_169,11
647,4_170,11
648,4_171,11
649,4_172,12
650,4_173,11
651,4_174,11
652,4_175,11
653,4_176,11
654,4_177,11
655,4_178,11
656,4_179,12
657,4_180,11
658,4_181,11
659,4_182,11
660,4_183,11
661,4_184,11
662,4_185,11
663,4_186,12
664,4_187,11
665,4_188,11
666,4_189,11
667,4_190,11
668,4_191,11
669,4_192,11
670,4_193,12
671,4_194,11
672,4_195,11
673,4_196,11
674,4_197,11
675,4_198,11
676,4_199,11
677,4_200,12
678,4_201,11
679,4_202,11
680,4_203,11
681,4_204,11
682,4_205,11
683,4_206,11
684,4_207,12
685,4_208,11
686,4_209,11
687,4_210,11
688,4_211,11
689,4_212,11
690,4_213,11
691,4_214,12
692,4_215,11
693,4_216,11
694,4_217,11
695,4_218,11
696,4_219,11
697,4_220,11
698,4_221,12
699,4_222,11
700,4_223,11
701,4_224,11
702,4_225,11
703,4_226,11
704,4_227,11
705,4_228,12
706,4_229,11
707,4_230,11
708,4_231,11
709,4_232,11
710,4_233,11
711,4_234,11
712,4_235,12
713,4_236,11
714,4_237,11
715,4_238,11
716,4_239,11
717,4_240,11
718,4_241,11
719,4_242,16
720,4_243,14
721,4_244,15
722,4_245,15
723,4_246,15
724,4_247,14
725,4_248,13
726,4_249,16
727,4_250,14
728,4_251,15
729,4_252,15
730,4_253,15
731,4_254,14
732,4_255,13
733,4_256,16
734,4_257,14
735,4_258,15
736,4_259,15
737,4_260,15
738,4_261,14
739,4_262,13
740,4_263,16
741,4_264,14
742,4_265,15
743,4_266,15
744,4_267,15
745,4_268,14
746,4_269,13
747,4_270,16
748,4_271,14
749,4_272,15
750,4_273,15
751,4_274,15
752,4_275,14
753,4_276,13
754,4_277,16
755,4_278,14
756,4_279,15
757,4_280,15
758,4_281,15
759,4_282,14
760,4_283,13
761,4_284,16
762,4_285,14
763,4_286,15
764,4_287,15
765,4_288,15
766,4_289,14
767,4_290,13
768,4_291,16
769,4_292,14
770,4_293,15
771,4_294,15
772,4_295,15
773,4_296,14
774,4_297,13
775,4_298,16
776,4_299,14
777,4_300,15
778,4_301,15
779,4_302,15
780,4_303,14
781,4_304,13
782,4_305,16
783,4_306,14
784,4_307,15
785,4_308,15
786,4_309,15
787,4_310,14
788,4_311,13
789,4_312,16
790,4_313,14
791,4_314,15
792,4_315,15
793,4_316,15
794,4_317,14
795,4_318,13
796,4_319,16
797,4_320,14
798,4_321,15
799,4_322,15
800,4_323,15
801,4_324,14
802,4_325,13
803,4_326,16
804,4_327,14
805,4_328,15
806,4_329,15
807,4_330,15
808,4_331,14
809,4_332,13
810,4_333,16
811,4_334,14
812,4_335,15
813,4_336,15
814,4_337,15
815,4_338,14
816,4_339,13
817,5_0,3
818,5_1,4
819,5_2,3
820,5_3,4
821,5_4,3
822,5_5,4
823,5_6,2
824,5_7,4
825,5_8,2
826,5_9,4
827,5_10,2
828,5_11,4
829,5_12,1
830,5_13,4
831,5_14,1
832,5_15,4
833,5_16,1
834,5_17,4
835,5_18,1
836,5_19,4
837,5_20,1
838,5_21,4
839,5_22,1
840,5_23,4
841,5_24,1
842,5_25,4
843,5_26,1
844,5_27,4
845,5_28,1
846,5_29,4
847,5_30,1
848,5_31,4
849,5_32,1
850,5_33,4
851,5_34,0
852,5_35,4
853,5_36,0
854,5_37,4
855,5_38,0
856,5_39,4
857,5_40,0
858,5_41,4
859,5_42,0
860,5_43,4
861,5_44,4
862,5_45,4
863,5_46,4
864,5_47,4
865,5_48,4
866,5_49,4
867,5_50,8
868,5_51,5
869,5_52,6
870,5_53,6
871,5_54,7
872,5_55,8
873,5_56,5
874,5_57,6
875,5_58,6
876,5_59,7
877,5_60,8
878,5_61,5
879,5_62,6
880,5_63,6
881,5_64,7
882,5_65,10
883,5_66,9
884,5_67,9
885,5_68,9
886,5_69,9
887,5_70,9
888,5_71,10
889,5_72,9
890,5_73,9
891,5_74,9
892,5_75,9
893,5_76,9
894,5_77,10
895,5_78,9
896,5_79,9
897,5_80,9
898,5_81,9
899,5_82,9
900,5_83,12
901,5_84,11
902,5_85,11
903,5_86,11
904,5_87,11
905,5_88,11
906,5_89,11
907,5_90,12
908,5_91,11
909,5_92,11
910,5_93,11
911,5_94,11
912,5_95,11
913,5_96,11
914,5_97,12
915,5_98,11
916,5_99,11
917,5_100,11
918,5_101,11
919,5_102,11
920,5_103,11
921,5_104,12
922,5_105,11
923,5_106,11
924,5_107,11
925,5_108,11
926,5_109,11
927,5_110,11
928,5_111,12
929,5_112,11
930,5_113,11
931,5_114,11
932,5_115,11
933,5_116,11
934,5_117,11
935,5_118,12
936,5_119,11
937,5_120,11
938,5_121,11
939,5_122,11
940,5_123,11
941,5_124,11
942,5_125,12
943,5_126,11
944,5_127,11
945,5_128,11
946,5_129,11
947,5_130,11
948,5_131,11
949,5_132,12
950,5_133,11
951,5_134,11
952,5_135,11
953,5_136,11
954,5_137,11
955,5_138,11
956,5_139,12
957,5_140,11
958,5_141,11
959,5_142,11
960,5_143,11
961,5_144,11
962,5_145,11
963,5_146,12
964,5_147,11
965,5_148,11
966,5_149,11
967,5_150,11
968,5_151,11
969,5_152,11
970,5_153,12
971,5_154,11
972,5_155,11
973,5_156,11
974,5_157,11
975,5_158,11
976,5_159,11
977,5_160,16
978,5_161,14
979,5_162,15
980,5_163,15
981,5_164,15
982,5_165,14
983,5_166,13
984,5_167,16
985,5_168,14
986,5_169,15
987,5_170,15
988,5_171,15
989,5_172,14
990,5_173,13
991,5_174,16
992,5_175,14
993,5_176,15
994,5_177,15
995,5_178,15
996,5_179,14
997,5_180,13
998,5_181,16
999,5_182,14
1000,5_183,15
1001,5_184,15
1002,5_185,15
1003,5_186,14
1004,5_187,13
1005,5_188,16
1006,5_189,14
1007,5_190,15
1008,5_191,15
1009,5_192,15
1010,5_193,14
1011,5_194,13
1012,7_0,3
1013,7_1,3
1014,7_2,3
1015,7_3,3
1016,7_4,3
1017,7_5,3
1018,7_6,3
1019,7_7,2
1020,7_8,2
1021,7_9,2
1022,7_10,1
1023,7_11,1
1024,7_12,1
1025,7_13,1
1026,7_14,1
1027,7_15,1
1028,7_16,1
1029,7_17,1
1030,7_18,0
1031,7_19,0
1032,7_20,0
1033,7_21,0
1034,7_22,0
1035,7_23,0
1036,7_24,0
1037,7_25,0
1038,7_26,4
1039,7_27,4
1040,7_28,4
1041,7_29,4
1042,7_30,4
1043,7_31,4
1044,7_32,4
1045,7_33,4
1046,7_34,4
1047,7_35,4
1048,7_36,4
1049,7_37,4
1050,7_38,4
1051,7_39,4
1052,7_40,4
1053,7_41,4
1054,7_42,4
1055,7_43,4
1056,7_44,4
1057,7_45,4
1058,7_46,4
1059,7_47,4
1060,7_48,4
1061,7_49,4
1062,7_50,8
1063,7_51,5
1064,7_52,6
1065,7_53,6
1066,7_54,7
1067,7_55,8
1068,7_56,5
1069,7_57,6
1070,7_58,6
1071,7_59,7
1072,7_60,8
1073,7_61,5
1074,7_62,6
1075,7_63,6
1076,7_64,7
1077,7_65,8
1078,7_66,5
1079,7_67,6
1080,7_68,6
1081,7_69,7
1082,7_70,8
1083,7_71,5
1084,7_72,6
1085,7_73,6
1086,7_74,7
1087,7_75,8
1088,7_76,5
1089,7_77,6
1090,7_78,6
1091,7_79,7
1092,7_80,8
1093,7_81,5
1094,7_82,6
1095,7_83,6
1096,7_84,7
1097,7_85,10
1098,7_86,9
1099,7_87,9
1100,7_88,9
1101,7_89,9
1102,7_90,9
1103,7_91,10
1104,7_92,9
1105,7_93,9
1106,7_94,9
1107,7_95,9
1108,7_96,9
1109,7_97,10
1110,7_98,9
1111,7_99,9
1112,7_100,9
1113,7_101,9
1114,7_102,9
1115,7_103,12
1116,7_104,11
1117,7_105,11
1118,7_106,11
1119,7_107,11
1120,7_108,11
1121,7_109,11
1122,7_110,12
1123,7_111,11
1124,7_112,11
1125,7_113,11
1126,7_114,11
1127,7_115,11
1128,7_116,11
1129,7_117,12
1130,7_118,11
1131,7_119,11
1132,7_120,11
1133,7_121,11
1134,7_122,11
1135,7_123,11
1136,7_124,12
1137,7_125,11
1138,7_126,11
1139,7_127,11
1140,7_128,11
1141,7_129,11
1142,7_130,11
1143,7_131,12
1144,7_132,11
1145,7_133,11
1146,7_134,11
1147,7_135,11
1148,7_136,11
1149,7_137,11
1150,7_138,12
1151,7_139,11
1152,7_140,11
1153,7_141,11
1154,7_142,11
1155,7_143,11
1156,7_144,11
1157,7_145,12
1158,7_146,11
1159,7_147,11
1160,7_148,11
1161,7_149,11
1162,7_150,11
1163,7_151,11
1164,7_152,12
1165,7_153,11
1166,7_154,11
1167,7_155,11
1168,7_156,11
1169,7_157,11
1170,7_158,11
1171,7_159,16
1172,7_160,14
1173,7_161,15
1174,7_162,15
1175,7_163,15
1176,7_164,14
1177,7_165,13
1178,7_166,16
1179,7_167,14
1180,7_168,15
1181,7_169,15
1182,7_170,15
1183,7_171,14
1184,7_172,13
1185,7_173,16
1186,7_174,14
1187,7_175,15
1188,7_176,15
1189,7_177,15
1190,7_178,14
1191,7_179,13
1192,7_180,16
1193,7_181,14
1194,7_182,15
1195,7_183,15
1196,7_184,15
1197,7_185,14
1198,7_186,13
1199,7_187,16
1200,7_188,14
1201,7_189,15
1202,7_190,15
1203,7_191,15
1204,7_192,14
1205,7_193,13
1206,7_194,16
1207,7_195,14
1208,7_196,15
1209,7_197,15
1210,7_198,15
1211,7_199,14
1212,7_200,13
1213,7_201,16
1214,7_202,14
1215,7_203,15
1216,7_204,15
1217,7_205,15
1218,7_206,14
1219,7_207,13
1220,7_208,16
1221,7_209,14
1222,7_210,15
1223,7_211,15
1224,7_212,15
1225,7_213,14
1226,7_214,13
1227,8_0,3
1228,8_1,3
1229,8_2,3
1230,8_3,3
1231,8_4,3
1232,8_5,3
1233,8_6,3
1234,8_7,3
1235,8_8,3
1236,8_9,3
1237,8_10,3
1238,8_11,3
1239,8_12,2
1240,8_13,2
1241,8_14,2
1242,8_15,2
1243,8_16,1
1244,8_17,1
1245,8_18,1
1246,8_19,1
1247,8_20,1
1248,8_21,1
1249,8_22,1
1250,8_23,1
1251,8_24,0
1252,8_25,0
1253,8_26,4
1254,8_27,4
1255,8_28,4
1256,8_29,4
1257,8_30,4
1258,8_31,4
1259,8_32,4
1260,8_33,4
1261,8_34,4
1262,8_35,4
1263,8_36,4
1264,8_37,4
1265,8_38,4
1266,8_39,4
1267,8_40,4
1268,8_41,4
1269,8_42,4
1270,8_43,4
1271,8_44,4
1272,8_45,4
1273,8_46,4
1274,8_47,4
1275,8_48,4
1276,8_49,4
1277,8_50,8
1278,8_51,5
1279,8_52,6
1280,8_53,6
1281,8_54,7
1282,8_55,8
1283,8_56,5
1284,8_57,6
1285,8_58,6
1286,8_59,7
1287,8_60,8
1288,8_61,5
1289,8_62,6
1290,8_63,6
1291,8_64,7
1292,8_65,8
1293,8_66,5
1294,8_67,6
1295,8_68,6
1296,8_69,7
1297,8_70,8
1298,8_71,5
1299,8_72,6
1300,8_73,6
1301,8_74,7
1302,8_75,8
1303,8_76,5
1304,8_77,6
1305,8_78,6
1306,8_79,7
1307,8_80,8
1308,8_81,5
1309,8_82,6
1310,8_83,6
1311,8_84,7
1312,8_85,8
1313,8_86,5
1314,8_87,6
1315,8_88,6
1316,8_89,7
1317,8_90,8
1318,8_91,5
1319,8_92,6
1320,8_93,6
1321,8_94,7
1322,8_95,8
1323,8_96,5
1324,8_97,6
1325,8_98,6
1326,8_99,7
1327,8_100,8
1328,8_101,5
1329,8_102,6
1330,8_103,6
1331,8_104,7
1332,8_105,8
1333,8_106,5
1334,8_107,6
1335,8_108,6
1336,8_109,7
1337,8_110,10
1338,8_111,9
1339,8_112,9
1340,8_113,9
1341,8_114,9
1342,8_115,9
1343,8_116,10
1344,8_117,9
1345,8_118,9
1346,8_119,9
1347,8_120,9
1348,8_121,9
1349,8_122,10
1350,8_123,9
1351,8_124,9
1352,8_125,9
1353,8_126,9
1354,8_127,9
1355,8_128,10
1356,8_129,9
1357,8_130,9
1358,8_131,9
1359,8_132,9
1360,8_133,9
1361,8_134,12
1362,8_135,11
1363,8_136,11
1364,8_137,11
1365,8_138,11
1366,8_139,11
1367,8_140,11
1368,8_141,12
1369,8_142,11
1370,8_143,11
1371,8_144,11
1372,8_145,11
1373,8_146,11
1374,8_147,11
1375,8_148,12
1376,8_149,11
1377,8_150,11
1378,8_151,11
1379,8_152,11
1380,8_153,11
1381,8_154,11
1382,8_155,12
1383,8_156,11
1384,8_157,11
1385,8_158,11
1386,8_159,11
1387,8_160,11
1388,8_161,11
1389,8_162,12
1390,8_163,11
1391,8_164,11
1392,8_165,11
1393,8_166,11
1394,8_167,11
1395,8_168,11
1396,8_169,12
1397,8_170,11
1398,8_171,11
1399,8_172,11
1400,8_173,11
1401,8_174,11
1402,8_175,11
1403,8_176,12
1404,8_177,11
1405,8_178,11
1406,8_179,11
1407,8_180,11
1408,8_181,11
1409,8_182,11
1410,8_183,12
1411,8_184,11
1412,8_185,11
1413,8_186,11
1414,8_187,11
1415,8_188,11
1416,8_189,11
1417,8_190,16
1418,8_191,14
1419,8_192,15
1420,8_193,15
1421,8_194,15
1422,8_195,14
1423,8_196,13
1424,8_197,16
1425,8_198,14
1426,8_199,15
1427,8_200,15
1428,8_201,15
1429,8_202,14
1430,8_203,13
1431,9_0,3
1432,9_1,4
1433,9_2,3
1434,9_3,4
1435,9_4,3
1436,9_5,4
1437,9_6,3
1438,9_7,4
1439,9_8,3
1440,9_9,4
1441,9_10,3
1442,9_11,4
1443,9_12,2
1444,9_13,4
1445,9_14,2
1446,9_15,4
1447,9_16,2
1448,9_17,4
1449,9_18,2
1450,9_19,4
1451,9_20,2
1452,9_21,4
1453,9_22,2
1454,9_23,4
1455,9_24,2
1456,9_25,4
1457,9_26,2
1458,9_27,4
1459,9_28,2
1460,9_29,4
1461,9_30,2
1462,9_31,4
1463,9_32,1
1464,9_33,4
1465,9_34,1
1466,9_35,4
1467,9_36,0
1468,9_37,4
1469,9_38,0
1470,9_39,4
1471,9_40,0
1472,9_41,4
1473,9_42,0
1474,9_43,4
1475,9_44,0
1476,9_45,4
1477,9_46,0
1478,9_47,4
1479,9_48,0
1480,9_49,4
1481,9_50,8
1482,9_51,5
1483,9_52,6
1484,9_53,6
1485,9_54,7
1486,9_55,8
1487,9_56,5
1488,9_57,6
1489,9_58,6
1490,9_59,7
1491,9_60,8
1492,9_61,5
1493,9_62,6
1494,9_63,6
1495,9_64,7
1496,9_65,8
1497,9_66,5
1498,9_67,6
1499,9_68,6
1500,9_69,7
1501,9_70,8
1502,9_71,5
1503,9_72,6
1504,9_73,6
1505,9_74,7
1506,9_75,8
1507,9_76,5
1508,9_77,6
1509,9_78,6
1510,9_79,7
1511,9_80,10
1512,9_81,9
1513,9_82,9
1514,9_83,9
1515,9_84,9
1516,9_85,9
1517,9_86,10
1518,9_87,9
1519,9_88,9
1520,9_89,9
1521,9_90,9
1522,9_91,9
1523,9_92,10
1524,9_93,9
1525,9_94,9
1526,9_95,9
1527,9_96,9
1528,9_97,9
1529,9_98,10
1530,9_99,9
1531,9_100,9
1532,9_101,9
1533,9_102,9
1534,9_103,9
1535,9_104,10
1536,9_105,9
1537,9_106,9
1538,9_107,9
1539,9_108,9
1540,9_109,9
1541,9_110,10
1542,9_111,9
1543,9_112,9
1544,9_113,9
1545,9_114,9
1546,9_115,9
1547,9_116,10
1548,9_117,9
1549,9_118,9
1550,9_119,9
1551,9_120,9
1552,9_121,9
1553,9_122,10
1554,9_123,9
1555,9_124,9
1556,9_125,9
1557,9_126,9
1558,9_127,9
1559,9_128,10
1560,9_129,9
1561,9_130,9
1562,9_131,9
1563,9_132,9
1564,9_133,9
1565,9_134,10
1566,9_135,9
1567,9_136,9
1568,9_137,9
1569,9_138,9
1570,9_139,9
1571,9_140,12
1572,9_141,11
1573,9_142,11
1574,9_143,11
1575,9_144,11
1576,9_145,11
1577,9_146,11
1578,9_147,12
1579,9_148,11
1580,9_149,11
1581,9_150,11
1582,9_151,11
1583,9_152,11
1584,9_153,11
1585,9_154,16
1586,9_155,14
1587,9_156,15
1588,9_157,15
1589,9_158,15
1590,9_159,14
1591,9_160,13
1592,9_161,16
1593,9_162,14
1594,9_163,15
1595,9_164,15
1596,9_165,15
1597,9_166,14
1598,9_167,13
1599,9_168,16
1600,9_169,14
1601,9_170,15
1602,9_171,15
1603,9_172,15
1604,9_173,14
1605,9_174,13
1606,9_175,16
1607,9_176,14
1608,9_177,15
1609,9_178,15
1610,9_179,15
1611,9_180,14
1612,9_181,13
1613,9_182,16
1614,9_183,14
1615,9_184,15
1616,9_185,15
1617,9_186,15
1618,9_187,14
1619,9_188,13
1620,9_189,16
1621,9_190,14
1622,9_191,15
1623,9_192,15
1624,9_193,15
1625,9_194,14
1626,9_195,13
1627,9_196,16
1628,9_197,14
1629,9_198,15
1630,9_199,15
1631,9_200,15
1632,9_201,14
1633,9_202,13
